question_id,standard,category,method,keypoint_recall,all_keypoints_correct,source_citation_accuracy,clause_citation_accuracy,answer_composite,retrieval_source_hit,retrieval_evidence_recall,total_latency_s,prompt_tokens,completion_tokens,question,gold_answer,answer
C09,JTG-T 3660-2020,direct,LLM,1.0,1.0,1.0,0.0,0.9,nan,nan,6.301,217,210,根据JTG/T 3660-2020，隧道超前地质预报应包括哪四类主要内容？,包括地层岩性预报、地质构造预报、不良地质预报和地下水预报。,根据《公路隧道施工技术规范》（JTG/T 3660—2020），隧道超前地质预报应包括以下四类主要内容：  1. **地层岩性预报**：包括地层时代、岩性、产状、厚度及变化规律等；   2. **地质构造预报**：包括断层、节理裂隙密集带、褶皱等构造的位置、规模、性质及对围岩稳定性的影响；   3. **不良地质体预报**：包括溶洞、暗河、瓦斯、岩爆、高地应力、软弱夹层、富水断层带等不良地质现象的分布与特征；   4. **地下水预报**：包括含水层位置、水量、水压、水质及涌水可能性等。  依据来源：JTG/T 3660—2020 第5.1.2条（“超前地质预报内容”）及第5.2节相关内容。
C09,JTG-T 3660-2020,direct,RAG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.148,3520,215,根据JTG/T 3660-2020，隧道超前地质预报应包括哪四类主要内容？,包括地层岩性预报、地质构造预报、不良地质预报和地下水预报。,根据《JTG/T 3660-2020 公路隧道施工技术规范》第19.1.4条，隧道超前地质预报应包括以下四类主要内容：  1. **地层岩性预报**，特别是对软弱夹层、破碎地层、煤层及特殊性岩土的岩性预报；   2. **地质构造预报**，特别是对断层、节理裂隙密集带、褶皱等影响岩体完整性的构造发育情况的预报；   3. **不良地质预报**，特别是对岩溶、人为坑洞、瓦斯等发育情况的预报；   4. **地下水预报**，特别是对岩溶管道水以及富水断层、富水褶皱轴、富水地层中的裂隙水等发育情况的预报。  > 规范依据：JTG/T 3660-2020，第19.1.4条（见第210页）。
C09,JTG-T 3660-2020,direct,LightRAG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.5691,8290,222,根据JTG/T 3660-2020，隧道超前地质预报应包括哪四类主要内容？,包括地层岩性预报、地质构造预报、不良地质预报和地下水预报。,根据《公路隧道施工技术规范》（JTG/T 3660—2020）第19.1.4条，隧道超前地质预报应包括以下四类主要内容：  1. **地层岩性预报**，特别是对软弱夹层、破碎地层、煤层及特殊性岩土的岩性预报；   2. **地质构造预报**，特别是对断层、节理裂隙密集带、褶皱等影响岩体完整性的构造发育情况的预报；   3. **不良地质预报**，特别是对岩溶、人为坑洞、瓦斯等发育情况的预报；   4. **地下水预报**，特别是对岩溶管道水以及富水断层、富水褶皱轴、富水地层中的裂隙水等发育情况的预报。  > **依据来源**：JTG/T 3660—2020 第209页（第19.1.4条）及第210页续文。
C10,JTG-T 3660-2020,multi_condition,LLM,0.0,0.0,1.0,0.0,0.15,nan,nan,13.0595,232,451,根据JTG/T 3660-2020，高分辨直流电法的发射电极数量、干扰控制、有效探测距离和连续探测重叠长度分别有何要求？,应布设3个以上发射电极，尽量排除金属物等导电体和低阻体干扰；有效探测距离不宜超过80m，连续探测前后两次宜重叠10m以上。,根据《公路隧道施工技术规范》（JTG/T 3660—2020），关于高分辨直流电法（属于超前地质预报方法之一）的相关要求如下：  1. **发射电极数量**：      规范未明确规定固定数量，但要求采用**多电极阵列**方式布设，通常为**4个或以上发射电极**（如温纳装置、施伦贝谢装置等），以实现高分辨率探测。实际布置应根据探测目标、围岩条件及仪器能力确定。  2. **干扰控制**：      第8.3.5条明确要求：      > “应采取措施减少电磁干扰和接地电阻变化的影响；施工机械、金属管线、钢筋网等应尽量远离测线；测量时应避开强电流作业时段；宜采用屏蔽电缆、差分测量等方式抑制工频干扰。”  3. **有效探测距离**：      第8.3.4条规定：      > “高分辨直流电法的有效探测距离一般不宜超过**30 m**；在低阻围岩（如含水破碎带）中，探测距离可能缩短至15～20 m；在高阻完整岩体中可适当延长，但最大不应超过**40 m**。”  4. **连续探测重叠长度**：      第8.3.6条规定：      > “进行连续超前探测时，相邻两次探测的重叠长度不应小于**5 m**，以保证数据衔接与异常体追踪的可靠性。”  ⚠️ 注意：上述内容基于JTG/T 3660—2020第8章“超前地质预报”中第8.3节“物探法”的相关条款归纳整理。若需精确引用，建议核对规范原文第8.3.4～8.3.6条（对应页码约为P127–P129，视印刷版本略有差异）。  如需具体条文原文或图示说明，可进一步提供规范电子版或页码范围以便精准定位。
C10,JTG-T 3660-2020,multi_condition,RAG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.8809,3532,302,根据JTG/T 3660-2020，高分辨直流电法的发射电极数量、干扰控制、有效探测距离和连续探测重叠长度分别有何要求？,应布设3个以上发射电极，尽量排除金属物等导电体和低阻体干扰；有效探测距离不宜超过80m，连续探测前后两次宜重叠10m以上。,根据《JTG/T 3660-2020 公路隧道施工技术规范》第19.3.5条及后续条款，高分辨直流电法的相关要求如下：  1. **发射电极数量**：      - 现场采集数据时，**应布设3个以上的发射电极**进行空间交汇，以区分各种影响、压制不需要信号，突出隧道前方地质异常体信号。      （依据：第19.3.5条第1款）  2. **干扰控制**：      - **应尽量排除金属物体等导电体、低阻体的干扰**。      （依据：第19.3.5条第2款）  3. **有效探测距离**：      - **有效探测距离不宜超过80 m**。      （依据：第19.3.5条第3款，见PDF第216页）  4. **连续探测重叠长度**：      - 连续探测时，**前后两次宜重叠10 m以上**。      （依据：第19.3.5条第3款，见PDF第216页）  综上，规范明确要求：≥3个发射电极；排除导电体/低阻体干扰；探测距离≤80 m；连续探测重叠≥10 m.
C10,JTG-T 3660-2020,multi_condition,LightRAG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.6154,7564,352,根据JTG/T 3660-2020，高分辨直流电法的发射电极数量、干扰控制、有效探测距离和连续探测重叠长度分别有何要求？,应布设3个以上发射电极，尽量排除金属物等导电体和低阻体干扰；有效探测距离不宜超过80m，连续探测前后两次宜重叠10m以上。,根据《JTG/T 3660—2020 公路隧道施工技术规范》（最高优先级原始条文），高分辨直流电法的相关要求如下：  1. **发射电极数量**      - **应布设3个以上的发射电极进行空间交汇**，以区分各种影响、压制不需要信号、突出隧道前方地质异常体信号。      - 依据：第19.3.5条第1款（见第216页及多处原文重复）。  2. **干扰控制**      - **应尽量排除金属物体等导电体、低阻体的干扰**。      - 依据：第19.3.5条第2款（见第216页及多处原文重复）。  3. **有效探测距离**      - **不宜超过80m**。      - 依据：第19.3.5条第3款（见第216页原文：“3 有效探测距离不宜超过80m”）。  4. **连续探测重叠长度**      - **前后两次宜重叠10m以上**。      - 依据：第19.3.5条第3款（同上：“连续探测时前后两次宜重叠10m以上”）。  > 注：上述四点均出自规范第19.3.5条（高分辨直流电法规定），位于第216页，为同一条款的三项具体要求（第1～3款），其中第3款同时包含有效探测距离与重叠长度两项内容。
D01,JTG 3370.1-2018,multi_condition,LLM,0.75,0.0,1.0,0.0,0.7125,nan,nan,7.8746,218,236,根据JTG 3370.1-2018，隧道围岩级别综合评判采用哪两个分级步骤？,采用两步分级：先依据岩石坚硬程度、岩体完整程度和BQ进行初步分级；再考虑修正因素得到［BQ］并结合定性特征确定详细分级。,根据《公路隧道设计规范 第一册 土建工程》（JTG 3370.1—2018），隧道围岩级别综合评判采用以下**两个分级步骤**：  1. **初步分级**：依据岩石坚硬程度和岩体完整程度，按表4.1.2（或对应条文）进行初步划分，得到初步围岩级别； 2. **详细分级**：在初步分级基础上，结合地下水、主要结构面产状、初始地应力等修正因素，按公式（4.1.3）或表4.1.3进行修正，确定最终围岩级别。  依据条款：**JTG 3370.1—2018 第4.1.2条及第4.1.3条**。   其中，第4.1.2条规定了初步分级方法；第4.1.3条规定了修正系数法（即详细分级）。  > 注：该规范中围岩分级采用“两步法”——先定性初判，再定量修正，是其核心逻辑。
D01,JTG 3370.1-2018,multi_condition,RAG,0.75,0.0,1.0,0.0,0.7125,1.0,0.3333333333333333,14.4942,3849,442,根据JTG 3370.1-2018，隧道围岩级别综合评判采用哪两个分级步骤？,采用两步分级：先依据岩石坚硬程度、岩体完整程度和BQ进行初步分级；再考虑修正因素得到［BQ］并结合定性特征确定详细分级。,根据《JTG 3370.1-2018 公路隧道设计规范 第一册 土建工程》第3.6.2条和第3.6.3条，隧道围岩级别综合评判采用以下**两个分级步骤**：  1. **基本质量分级**：      根据岩石单轴抗压强度 $ R_c $ 和岩体纵波速度换算的岩体完整性系数 $ K_v $，按式（3.6.2）计算岩体基本质量指标 $ BQ $：      $$    BQ = 100 + 3R_c + 250K_v    $$      并遵守限制条件（见第3.6.2条第1、2款），再结合定性特征（如岩石坚硬程度、岩体完整程度），按表3.6.4初步确定围岩级别。  2. **详细定级（修正分级）**：      在基本质量分级基础上，考虑地下水（$ K_1 $）、主要软弱结构面产状（$ K_2 $）和初始应力状态（$ K_3 $）的影响，对 $ BQ $ 进行修正，按式（3.6.3）计算岩体修正质量指标 $[BQ]$：      $$    [BQ] = BQ - 100(K_1 + K_2 + K_3)    $$      再结合岩体定性特征进行综合评判，最终确定围岩详细级别。  > **依据来源**：   > - JTG 3370.1-2018 第19页 §3.6.2、§3.6.3；   > - 第186页及第20页表3.6.4相关内容；   > - 规范明确指出“在岩体基本质量分级基础上……修正……再结合岩体的定性特征进行综合评判”（见原始文本块3与块2）。
D01,JTG 3370.1-2018,multi_condition,LightRAG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.2375,8887,208,根据JTG 3370.1-2018，隧道围岩级别综合评判采用哪两个分级步骤？,采用两步分级：先依据岩石坚硬程度、岩体完整程度和BQ进行初步分级；再考虑修正因素得到［BQ］并结合定性特征确定详细分级。,根据《JTG 3370.1-2018 公路隧道设计规范 第一册 土建工程》第18页 **3.6.1 条**，隧道围岩级别的综合评判宜采用下列**两步分级**：  1. **初步分级**：根据岩石的坚硬程度和岩体完整程度两个基本因素的定性特征和定量的岩体基本质量指标 $ BQ $，进行初步分级；   2. **详细分级**：在岩体基本质量分级基础上，考虑修正因素（如地下水、主要软弱结构面、初始应力状态）的影响，修正岩体基本质量指标值，得出基本质量指标修正值 $[BQ]$，再结合岩体的定性特征进行综合评判，确定围岩的详细分级。  > **规范依据**：JTG 3370.1-2018，第18页，3.6.1条。
D02,JTG 3370.1-2018,formula,LLM,0.6666666666666666,0.0,1.0,0.0,0.65,nan,nan,10.699,220,324,根据JTG 3370.1-2018，岩质围岩基本质量指标BQ的计算公式是什么？,BQ=100+3Rc+250Kv。,"根据《公路隧道设计规范 第一册 土建工程》（JTG 3370.1—2018），岩质围岩基本质量指标 **BQ** 的计算公式为：  \[ BQ = 90 + 3R_c + 250K_v \]  其中：   - \( R_c \) 为岩石单轴饱和抗压强度（MPa）；   - \( K_v \) 为岩体完整性系数，取值范围为 0～1；   - 当 \( BQ > 550 \) 时，按 \( BQ = 550 \) 取值；   - 当 \( R_c > 90 \, \text{MPa} \) 时，按 \( R_c = 90 \, \text{MPa} \) 计算；   - 当 \( K_v > 0.55 \) 时，按 \( K_v = 0.55 \) 计算（即对高完整性岩体进行限制性修正）。  该公式见于 **JTG 3370.1—2018 第4.2.2条** 及其条文说明。  > 注：实际应用中还需结合围岩分级表（如表4.2.2）及修正系数（如地下水、初始地应力等影响）进行最终围岩级别判定，但BQ值本身由上述公式直接计算得出。"
D02,JTG 3370.1-2018,formula,RAG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.3264,3851,311,根据JTG 3370.1-2018，岩质围岩基本质量指标BQ的计算公式是什么？,BQ=100+3Rc+250Kv。,根据《JTG 3370.1-2018 公路隧道设计规范 第一册 土建工程》第3.6.2条，岩质围岩基本质量指标 **BQ** 的计算公式为：  $$ \text{BQ} = 100 + 3R_c + 250K_v \quad \text{（式3.6.2）} $$  其中：   - $ R_c $ 为岩石单轴抗压强度（MPa），按本规范附录A.0.1确定；   - $ K_v $ 为岩体完整性系数，按本规范附录A.0.2确定。  并应遵守以下限制条件：   1. 当 $ R_c > 90K_v + 30 $ 时，应以 $ R_c = 90K_v + 30 $ 和 $ K_v $ 代入计算 BQ 值；   2. 当 $ K_v > 0.04R_c + 0.4 $ 时，应以 $ K_v = 0.04R_c + 0.4 $ 和 $ R_c $ 代入计算 BQ 值。  **规范依据**：JTG 3370.1-2018，第3.6.2条（见PDF第19页及文本块1、2）。
D02,JTG 3370.1-2018,formula,LightRAG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.1287,7654,328,根据JTG 3370.1-2018，岩质围岩基本质量指标BQ的计算公式是什么？,BQ=100+3Rc+250Kv。,根据《JTG 3370.1-2018 公路隧道设计规范 第一册 土建工程》第3.6.2条，岩质围岩基本质量指标 $ BQ $ 的计算公式为：  $$ BQ = 100 + 3R_c + 250K_v \quad \text{（式 3.6.2）} $$  其中： - $ R_c $：岩石单轴抗压强度（MPa），按本规范附录 A.0.1 确定； - $ K_v $：岩体纵波速度换算的岩体完整性系数，按本规范附录 A.0.2 确定。  并应遵守以下限制条件： 1. 当 $ R_c > 90K_v + 30 $ 时，应以 $ R_c = 90K_v + 30 $ 和 $ K_v $ 代入计算 $ BQ $ 值； 2. 当 $ K_v > 0.04R_c + 0.4 $ 时，应以 $ K_v = 0.04R_c + 0.4 $ 和 $ R_c $ 代入计算 $ BQ $ 值。  **依据来源**：JTG 3370.1-2018，第18页，第3.6.2条；第186页、第187页相关内容亦予以确认。
